1	4189	4	1190678400
1	4225	4	1190678400
1	4260	4	1190678400
1	4627	4	1190678400
1	4711	4	1190678400
1	5177	4	1190678400
1	5178	4	1190678400
1	5877	4	1190678400
1	4063	3	1193011200
1	4064	3	1193011200
1	4141	3	1193011200
1	4200	3	1193011200
1	4250	3	1193011200
1	4331	5	1196553600
1	4332	5	1196553600
1	4874	5	1196553600
1	4954	5	1196553600
1	4955	5	1196553600
1	5637	5	1196553600
1	5824	5	1196553600
1	5825	5	1196553600
1	5826	5	1196553600
1	5827	5	1196553600
1	6056	5	1196553600
1	6057	5	1196553600
1	99	5	1202774400
1	338	5	1202774400
1	339	5	1202774400
1	431	5	1202774400
1	816	5	1202774400
1	849	5	1202774400
1	1077	5	1202774400
1	1212	5	1202774400
1	1431	5	1202774400
1	1432	5	1202774400
1	1446	5	1202774400
1	1791	5	1202774400
1	1809	5	1202774400
1	3311	5	1202774400
1	3489	5	1202774400
1	4678	5	1202774400
1	4683	5	1202774400
1	5166	5	1202774400
2	17	5	1281744000
2	20	5	1281744000
2	33	5	1281744000
2	34	5	1281744000
2	177	5	1281744000
2	187	5	1281744000
2	189	5	1281744000
2	555	5	1281744000
2	829	5	1281744000
2	837	5	1281744000
2	890	5	1281744000
2	1064	5	1281744000
2	1122	5	1281744000
2	2212	5	1281744000
2	2213	5	1281744000
2	2232	5	1281744000
2	2314	5	1281744000
2	2370	5	1281744000
2	2384	5	1281744000
2	2398	5	1281744000
2	2399	5	1281744000
2	2400	5	1281744000
2	2401	5	1281744000
2	2446	5	1281744000
2	2602	5	1281744000
2	2609	5	1281744000
2	2647	5	1281744000
2	2907	5	1281744000
2	2954	5	1281744000
2	3254	5	1281744000
2	3503	5	1281744000
2	3854	5	1281744000
2	4146	5	1281744000
2	4467	5	1281744000
2	5618	5	1281744000
3	55	5	1202256000
3	66	5	1202256000
3	234	5	1202256000
3	909	5	1202256000
3	922	5	1202256000
3	1261	5	1202256000
3	1433	5	1202256000
3	1447	5	1202256000
3	1482	5	1202256000
3	1644	5	1202256000
3	2334	5	1202256000
3	2815	5	1202256000
3	3506	5	1202256000
3	3565	5	1202256000
3	3583	5	1202256000
3	4066	5	1202256000
3	5413	5	1202256000
3	5	5	1205107200
3	6	5	1205107200
3	365	5	1205107200
3	435	5	1205107200
3	1075	5	1205107200
3	1189	5	1205107200
3	1276	5	1205107200
3	1412	5	1205107200
3	2330	5	1205107200
3	2755	5	1205107200
3	3718	5	1205107200
3	5248	5	1205107200
3	6132	5	1205107200
3	5344	5	1284163200
3	5345	5	1284163200
3	5540	5	1284163200
3	5541	5	1284163200
3	6196	5	1284163200
4	8	1	955065600
4	12	1	955065600
4	482	1	955065600
4	956	1	955065600
4	1886	1	955065600
4	2167	1	955065600
4	2903	1	955065600
4	3750	1	955065600
4	3913	1	955065600
4	4076	1	955065600
4	4546	1	955065600
4	115	5	961977600
4	264	5	961977600
4	279	5	961977600
4	757	5	961977600
4	862	5	961977600
4	961	5	961977600
4	1076	5	961977600
4	1206	5	961977600
4	1406	5	961977600
4	1407	5	961977600
4	1408	5	961977600
4	3174	5	961977600
4	3924	5	961977600
4	4408	5	961977600
4	4411	5	961977600
4	5033	5	961977600
4	5423	5	961977600
4	5924	5	961977600
4	218	3	962409600
4	250	5	962409600
4	313	3	962409600
4	465	3	962409600
4	466	5	962409600
4	469	3	962409600
4	470	5	962409600
4	537	5	962409600
4	587	5	962409600
4	629	5	962409600
4	630	3	962409600
4	632	5	962409600
4	633	3	962409600
4	1001	5	962409600
4	1020	3	962409600
4	1021	3	962409600
4	1108	3	962409600
4	1114	5	962409600
4	1115	3	962409600
4	1119	5	962409600
4	1196	5	962409600
4	2241	5	962409600
4	2368	3	962409600
4	2424	3	962409600
4	2431	3	962409600
4	2444	5	962409600
4	2445	3	962409600
4	2467	3	962409600
4	2494	5	962409600
4	3333	5	962409600
4	3970	3	962409600
4	3971	3	962409600
4	5787	5	962409600
4	690	3	965779200
4	691	3	965779200
4	952	3	965779200
4	953	3	965779200
4	1117	3	965779200
4	1140	3	965779200
4	1184	3	965779200
4	1230	3	965779200
4	1440	3	965779200
4	1441	3	965779200
4	1660	3	965779200
4	1715	3	965779200
4	3357	3	965779200
4	3429	3	965779200
4	3467	3	965779200
4	4079	3	965779200
4	4386	3	965779200
4	4394	3	965779200
4	4395	3	965779200
4	88	4	972691200
4	318	4	972691200
4	438	4	972691200
4	478	4	972691200
4	825	4	972691200
4	831	4	972691200
4	1277	4	972691200
4	1305	4	972691200
4	1375	4	972691200
4	1900	4	972691200
4	1957	4	972691200
4	1958	4	972691200
4	1959	4	972691200
4	1960	4	972691200
4	1961	4	972691200
4	1962	4	972691200
4	1974	4	972691200
4	2148	4	972691200
4	2526	4	972691200
4	2561	4	972691200
4	2562	4	972691200
4	2563	4	972691200
4	3396	4	972691200
4	3678	4	972691200
4	3710	4	972691200
4	4218	4	972691200
4	4648	4	972691200
4	5745	4	972691200
4	6174	4	972691200
4	14	2	972777600
4	15	2	972777600
4	16	2	972777600
4	184	2	972777600
4	481	2	972777600
4	519	2	972777600
4	687	2	972777600
4	875	2	972777600
4	1063	2	972777600
4	1087	2	972777600
4	2055	2	972777600
4	2243	2	972777600
4	3083	2	972777600
4	3196	2	972777600
4	3511	2	972777600
4	4465	2	972777600
4	728	5	991785600
4	729	5	991785600
4	1450	5	991785600
4	1459	5	991785600
4	1470	5	991785600
4	1497	5	991785600
4	1498	5	991785600
4	1701	5	991785600
4	1741	5	991785600
4	1754	5	991785600
4	2051	5	991785600
4	2521	5	991785600
4	2888	5	991785600
4	3992	5	991785600
4	4289	5	991785600
4	4527	5	991785600
5	728	5	1130371200
5	729	5	1130371200
5	1450	5	1130371200
5	1459	5	1130371200
5	1470	5	1130371200
5	1497	5	1130371200
5	1498	5	1130371200
5	1701	5	1130371200
5	1741	5	1130371200
5	1754	5	1130371200
5	2051	5	1130371200
5	2521	5	1130371200
5	2888	5	1130371200
5	2966	4	1130371200
5	2978	4	1130371200
5	2979	4	1130371200
5	2980	4	1130371200
5	2988	4	1130371200
5	2989	4	1130371200
5	2990	4	1130371200
5	3055	4	1130371200
5	3056	4	1130371200
5	3241	4	1130371200
5	3302	4	1130371200
5	3556	4	1130371200
5	3992	5	1130371200
5	4040	4	1130371200
5	4043	4	1130371200
5	4289	5	1130371200
5	4527	5	1130371200
5	5443	4	1130371200
6	4409	5	1291334400
6	4410	5	1291334400
6	4412	5	1291334400
6	4434	5	1291334400
6	4499	5	1291334400
6	5019	5	1291334400
6	5303	5	1291334400
6	6162	5	1291334400
6	6163	5	1291334400
6	5010	5	1305072000
6	5765	5	1305072000
6	5771	5	1305072000
6	5860	5	1305072000
6	5861	5	1305072000
6	5862	5	1305072000
6	5864	5	1305072000
6	5866	5	1305072000
6	6018	5	1305072000
6	6044	5	1305072000
6	6054	5	1305072000
6	6187	5	1305072000
6	3258	5	1322179200
6	3263	5	1322179200
6	4591	5	1322179200
6	5119	5	1322179200
6	1513	5	1326153600
6	1819	5	1326153600
6	1820	5	1326153600
6	1929	5	1326153600
6	1930	5	1326153600
6	3484	5	1326153600
6	3576	5	1326153600
6	4450	5	1326153600
6	5048	5	1326153600
6	6178	5	1326153600
7	31	5	1148601600
7	32	5	1148601600
7	689	5	1148601600
7	1283	5	1148601600
7	1312	5	1148601600
7	1351	5	1148601600
7	4347	5	1148601600
7	4440	5	1148601600
7	108	1	1148688000
7	109	1	1148688000
7	110	1	1148688000
7	116	1	1148688000
7	853	1	1148688000
7	1050	1	1148688000
7	1060	1	1148688000
7	1073	1	1148688000
7	1210	1	1148688000
7	1409	1	1148688000
7	1410	1	1148688000
7	3047	1	1148688000
7	4927	1	1148688000
7	4970	1	1148688000
7	5339	1	1148688000
7	5422	1	1148688000
7	3257	5	1148774400
7	3261	5	1148774400
7	3377	5	1148774400
7	3449	5	1148774400
7	3479	5	1148774400
7	3579	5	1148774400
7	3049	2	1155340800
7	3057	2	1155340800
7	3058	2	1155340800
7	3059	2	1155340800
7	3060	2	1155340800
7	3061	2	1155340800
7	3062	2	1155340800
7	3065	2	1155340800
7	3078	2	1155340800
7	3127	2	1155340800
7	3142	2	1155340800
7	3194	2	1155340800
7	4361	2	1155340800
7	4503	2	1155340800
7	5243	2	1155340800
7	5930	2	1155340800
7	3339	5	1156291200
7	3340	5	1156291200
7	3341	5	1156291200
7	3342	5	1156291200
7	3501	5	1156291200
7	5257	5	1156291200
8	4708	5	1322438400
8	4722	5	1322438400
8	4723	5	1322438400
8	4724	5	1322438400
8	4725	5	1322438400
8	4726	5	1322438400
8	4814	5	1322438400
8	4918	5	1322438400
8	149	5	1340928000
8	696	5	1340928000
8	697	5	1340928000
8	1126	5	1340928000
8	1136	5	1340928000
8	1222	5	1340928000
8	1231	5	1340928000
8	1232	5	1340928000
8	1308	5	1340928000
8	1317	5	1340928000
8	2012	5	1340928000
8	2013	5	1340928000
8	2085	5	1340928000
8	2086	5	1340928000
8	2161	5	1340928000
8	2162	5	1340928000
8	2163	5	1340928000
8	2164	5	1340928000
8	2166	5	1340928000
8	2203	5	1340928000
8	2204	5	1340928000
8	2707	5	1340928000
8	2874	5	1340928000
8	3221	5	1340928000
8	3367	5	1340928000
8	3462	5	1340928000
8	3715	5	1340928000
8	3786	5	1340928000
8	4169	5	1340928000
8	4344	5	1340928000
8	4554	5	1340928000
8	5059	5	1340928000
8	5146	5	1340928000
8	5365	5	1340928000
8	5400	5	1340928000
8	5722	5	1340928000
8	5865	5	1340928000
8	6048	5	1340928000
8	6214	5	1340928000
9	201	5	1027900800
9	374	5	1027900800
9	386	5	1027900800
9	387	5	1027900800
9	823	5	1027900800
9	828	5	1027900800
9	843	5	1027900800
9	844	5	1027900800
9	904	5	1027900800
9	1017	5	1027900800
9	1185	5	1027900800
9	1623	5	1027900800
9	1633	5	1027900800
9	1895	5	1027900800
9	1896	5	1027900800
9	1952	5	1027900800
9	1995	5	1027900800
9	2026	5	1027900800
9	2042	5	1027900800
9	2977	5	1027900800
9	4490	5	1027900800
9	4572	5	1027900800
9	5829	5	1027900800
9	5977	5	1027900800
9	5978	5	1027900800
9	1521	5	1038700800
9	2014	5	1038700800
9	2236	5	1038700800
9	2246	5	1038700800
9	2247	5	1038700800
9	4694	5	1038700800
9	4695	5	1038700800
9	4816	5	1038700800
9	4823	5	1038700800
9	5046	5	1038700800
9	5767	5	1038700800
9	1530	4	1041811200
9	2116	4	1041811200
9	2117	4	1041811200
9	2257	4	1041811200
9	2277	4	1041811200
9	2071	5	1048550400
9	2072	5	1048550400
9	2094	5	1048550400
9	2095	5	1048550400
9	2099	5	1048550400
9	2227	5	1048550400
9	2228	5	1048550400
9	2264	5	1048550400
9	3521	5	1048550400
9	3550	5	1048550400
9	1543	4	1069027200
9	2412	4	1069027200
9	2413	4	1069027200
9	2488	4	1069027200
9	2489	4	1069027200
9	2490	4	1069027200
9	2733	4	1069027200
9	5207	4	1069027200
9	5961	4	1069027200
9	2510	5	1071964800
9	2511	5	1071964800
9	5546	5	1071964800
9	1547	5	1082332800
9	2551	5	1082332800
9	2571	5	1082332800
9	2573	5	1082332800
9	2591	5	1082332800
9	2896	5	1082332800
9	3950	5	1082332800
9	4584	5	1082332800
9	5822	5	1082332800
9	5823	5	1082332800
9	2738	4	1091232000
9	2739	4	1091232000
9	2740	4	1091232000
9	2743	4	1091232000
9	3088	4	1091232000
9	4377	4	1091232000
9	4551	4	1091232000
9	5034	4	1091232000
9	5610	4	1091232000
9	5614	4	1091232000
9	1556	2	1092614400
9	2724	2	1092614400
9	2725	2	1092614400
9	2748	2	1092614400
9	5389	2	1092614400
10	56	5	1067299200
10	63	5	1067299200
10	200	5	1067299200
10	588	5	1067299200
10	926	5	1067299200
10	1302	5	1067299200
10	1344	5	1067299200
10	2256	5	1067299200
10	2942	5	1067299200
10	3519	5	1067299200
10	3568	5	1067299200
10	5960	5	1067299200
10	6051	5	1067299200
10	6052	5	1067299200
10	6053	5	1067299200
10	6092	5	1067299200
10	142	5	1069286400
10	143	5	1069286400
10	150	5	1069286400
10	701	5	1069286400
10	886	5	1069286400
10	887	5	1069286400
10	1035	5	1069286400
10	1068	5	1069286400
10	1138	5	1069286400
10	1299	5	1069286400
10	1306	5	1069286400
10	1331	5	1069286400
10	1349	5	1069286400
10	1779	5	1069286400
10	2023	5	1069286400
10	2570	5	1069286400
10	3446	5	1069286400
10	3478	5	1069286400
10	3845	5	1069286400
10	4182	5	1069286400
10	4369	5	1069286400
10	4589	5	1069286400
11	13	5	1208736000
11	171	5	1208736000
11	191	5	1208736000
11	568	5	1208736000
11	711	5	1208736000
11	838	5	1208736000
11	839	5	1208736000
11	1011	5	1208736000
11	1313	5	1208736000
11	1405	5	1208736000
11	1426	5	1208736000
11	1456	5	1208736000
11	1976	5	1208736000
11	2313	5	1208736000
11	2331	5	1208736000
11	2528	5	1208736000
11	4033	5	1208736000
11	4475	5	1208736000
11	4495	5	1208736000
11	9	5	1210896000
11	166	5	1210896000
11	192	5	1210896000
11	193	5	1210896000
11	194	5	1210896000
11	592	5	1210896000
11	852	5	1210896000
11	855	5	1210896000
11	896	5	1210896000
11	957	5	1210896000
11	1056	5	1210896000
11	1080	5	1210896000
11	1191	5	1210896000
11	1697	5	1210896000
11	1699	5	1210896000
11	2383	5	1210896000
11	2754	5	1210896000
11	3044	5	1210896000
11	3274	5	1210896000
11	3983	5	1210896000
11	4028	5	1210896000
11	4275	5	1210896000
11	5620	5	1210896000
11	251	5	1217289600
11	492	5	1217289600
11	529	5	1217289600
11	649	5	1217289600
11	997	5	1217289600
11	1118	5	1217289600
11	1300	5	1217289600
11	1357	5	1217289600
11	1455	5	1217289600
11	1481	5	1217289600
11	1493	5	1217289600
11	1855	5	1217289600
11	1874	5	1217289600
11	1931	5	1217289600
11	2135	5	1217289600
11	2176	5	1217289600
11	2197	5	1217289600
11	2391	5	1217289600
11	2559	5	1217289600
11	2560	5	1217289600
11	2893	5	1217289600
11	3875	5	1217289600
11	4365	5	1217289600
11	4479	5	1217289600
11	4508	5	1217289600
11	5472	5	1217289600
11	5496	5	1217289600
11	36	5	1219276800
11	37	5	1219276800
11	38	5	1219276800
11	40	5	1219276800
11	874	5	1219276800
11	916	5	1219276800
11	1085	5	1219276800
11	1378	5	1219276800
11	1763	5	1219276800
11	4311	5	1219276800
11	4312	5	1219276800
11	4516	5	1219276800
11	4517	5	1219276800
11	3090	5	1250121600
11	3099	5	1250121600
11	3140	5	1250121600
11	4437	5	1250121600
11	5264	5	1250121600
11	5856	5	1250121600
11	822	5	1251936000
11	1536	5	1251936000
11	2245	5	1251936000
11	2325	5	1251936000
11	2349	5	1251936000
11	5775	5	1251936000
11	5836	5	1251936000
11	47	5	1260230400
11	220	5	1260230400
11	333	5	1260230400
11	358	5	1260230400
11	371	5	1260230400
11	372	5	1260230400
11	405	5	1260230400
11	501	5	1260230400
11	546	5	1260230400
11	934	5	1260230400
11	942	5	1260230400
11	1198	5	1260230400
11	1285	5	1260230400
11	1385	5	1260230400
11	1386	5	1260230400
11	1744	5	1260230400
11	1904	5	1260230400
11	2658	5	1260230400
11	2712	5	1260230400
11	3420	5	1260230400
11	4135	5	1260230400
11	4868	5	1260230400
11	5007	5	1260230400
11	5224	5	1260230400
11	5945	5	1260230400
11	3999	5	1345766400
11	4000	5	1345766400
11	4007	5	1345766400
11	4008	5	1345766400
11	4211	5	1345766400
11	4232	5	1345766400
11	4982	5	1345766400
12	274	5	1020902400
12	275	5	1020902400
12	448	5	1020902400
12	450	5	1020902400
12	617	5	1020902400
12	1022	5	1020902400
12	1023	5	1020902400
12	1025	5	1020902400
12	1051	5	1020902400
12	1053	5	1020902400
12	1381	5	1020902400
12	1382	5	1020902400
12	1383	5	1020902400
12	1384	5	1020902400
12	2173	5	1020902400
12	2175	5	1020902400
12	2777	5	1020902400
12	2783	5	1020902400
12	3315	5	1020902400
12	3316	5	1020902400
12	3319	5	1020902400
12	3320	5	1020902400
12	3765	5	1020902400
12	3797	5	1020902400
12	3472	5	1020988800
12	3575	5	1020988800
12	4370	5	1020988800
12	4606	5	1020988800
12	4672	5	1020988800
12	5244	5	1020988800
12	1249	4	1034726400
12	1251	4	1034726400
12	1252	4	1034726400
12	1301	4	1034726400
12	1342	4	1034726400
12	1361	4	1034726400
12	1759	4	1034726400
12	1992	4	1034726400
12	2058	4	1034726400
12	3249	4	1034726400
12	3861	4	1034726400
12	3940	4	1034726400
12	268	5	1035158400
12	269	5	1035158400
12	270	5	1035158400
12	271	5	1035158400
12	272	5	1035158400
12	507	5	1035158400
12	508	5	1035158400
12	509	5	1035158400
12	783	5	1035158400
12	811	5	1035158400
12	967	5	1035158400
12	1142	5	1035158400
12	1219	5	1035158400
12	1220	5	1035158400
12	1279	5	1035158400
12	1280	5	1035158400
12	1281	5	1035158400
12	1372	5	1035158400
12	1376	5	1035158400
12	1377	5	1035158400
12	1650	5	1035158400
12	1692	5	1035158400
12	1693	5	1035158400
12	1834	5	1035158400
12	2407	5	1035158400
12	2408	5	1035158400
12	2710	5	1035158400
12	3207	5	1035158400
12	3208	5	1035158400
12	3209	5	1035158400
12	3210	5	1035158400
12	3211	5	1035158400
12	3212	5	1035158400
12	3222	5	1035158400
12	3223	5	1035158400
12	3224	5	1035158400
12	4748	5	1035158400
12	4749	5	1035158400
12	4750	5	1035158400
12	4751	5	1035158400
12	4752	5	1035158400
12	5889	5	1035158400
12	5890	5	1035158400
12	5891	5	1035158400
12	5934	5	1035158400
12	741	4	1035244800
12	742	4	1035244800
12	1736	4	1035244800
12	1775	4	1035244800
12	1776	4	1035244800
12	1801	4	1035244800
12	1835	4	1035244800
12	1838	4	1035244800
12	1857	4	1035244800
12	1892	4	1035244800
12	2134	4	1035244800
12	2195	4	1035244800
12	2202	4	1035244800
12	2298	4	1035244800
12	2583	4	1035244800
12	3206	4	1035244800
12	3688	4	1035244800
12	4037	4	1035244800
12	4039	4	1035244800
12	93	5	1035504000
12	640	5	1035504000
12	646	5	1035504000
12	656	5	1035504000
12	990	5	1035504000
12	1000	5	1035504000
12	1442	5	1035504000
12	1443	5	1035504000
12	1465	5	1035504000
12	1615	5	1035504000
12	1655	5	1035504000
12	1658	5	1035504000
12	1748	5	1035504000
12	1913	5	1035504000
12	3193	5	1035504000
12	3434	5	1035504000
12	3925	5	1035504000
12	4080	5	1035504000
12	4081	5	1035504000
12	4681	5	1035504000
12	6104	5	1035504000
13	211	5	1173398400
13	226	5	1173398400
13	346	5	1173398400
13	397	5	1173398400
13	399	5	1173398400
13	498	5	1173398400
13	603	5	1173398400
13	715	5	1173398400
13	787	5	1173398400
13	996	5	1173398400
13	1156	5	1173398400
13	1293	5	1173398400
13	1367	5	1173398400
13	1422	5	1173398400
13	1476	5	1173398400
13	1941	5	1173398400
13	1944	5	1173398400
13	1945	5	1173398400
13	2183	5	1173398400
13	2240	5	1173398400
13	2294	5	1173398400
13	2524	5	1173398400
13	2701	5	1173398400
13	2998	5	1173398400
13	4097	5	1173398400
13	5575	5	1173398400
13	5576	5	1173398400
13	5642	5	1173398400
13	5679	5	1173398400
13	5681	5	1173398400
13	6043	5	1173398400
14	314	5	1190764800
14	334	5	1190764800
14	597	5	1190764800
14	601	5	1190764800
14	604	5	1190764800
14	605	5	1190764800
14	663	5	1190764800
14	796	5	1190764800
14	911	5	1190764800
14	912	5	1190764800
14	1037	5	1190764800
14	1792	5	1190764800
14	1793	5	1190764800
14	3904	5	1190764800
14	4197	5	1190764800
14	5159	5	1190764800
14	5380	5	1190764800
14	5935	5	1190764800
14	5936	5	1190764800
14	6185	5	1190764800
14	6186	5	1190764800
14	573	5	1289692800
14	5088	5	1289692800
14	5089	5	1289692800
14	5585	5	1289692800
14	5603	5	1289692800
14	5624	5	1289692800
14	5690	5	1289692800
14	5789	5	1289692800
14	5941	5	1289692800
14	5991	5	1289692800
15	2302	1	1075075200
15	2303	1	1075075200
15	2469	1	1075075200
15	2470	1	1075075200
15	2474	1	1075075200
15	2481	1	1075075200
15	2723	1	1075075200
15	4420	1	1075075200
15	4662	1	1075075200
15	228	4	1118707200
15	2594	4	1118707200
